8,5076
8,5125
8,5303
8,5324
8,5369
8,5381
8,5413
8,5486
8,5487
8,5488
8,5646
8,5649
8,5729
8,5755
8,5837
8,5855
8,5878
8,5950
8,5976
8,5988
8,6106
8,6193
8,6328
8,6386
8,6411
8,6462
8,6463
8,6464
8,6465
8,6472
8,6860
8,6865
8,6909
8,6959
8,6991
8,6998
8,7002
8,7006
8,7307
8,7350
8,7435
8,7461
8,7472
8,7596
8,7644
8,7721
8,7722
8,7723
8,7724
8,7753
8,7774
8,7808
8,7882
8,8057
8,8068
8,8137
8,8328
8,8470
8,8595
8,8611
8,8664
8,8766
8,8965
8,8976
8,8977
8,9068
8,9069
8,9070
8,9116
8,9120
8,9260
8,9405
8,9548
8,9681
8,9767
8,9790
8,9863
